	NIF64	NIF67	NIF72	NIF76	NIF81	NIF83	NIF84	NIF86	NIF87	NIF105	NIF106	NIF109	NIF111	NIF113	NIF115	NIF116	NIF117	NIF118	NIF120	NIF131	NIF133	NIF152	NIF155	NIF156	NIF157	NIF158	NIF199	NIF201	NIF202	NIF223	NIF231	NIF232	NIF234	NIF235	NIF258	NIF264	NIF289	NIF290	NIF293	NIF295	NIF302	NIF374	NIF383	TIF52	TIF55	TIF57	TIF58	TIF64	TIF67	TIF72	TIF76	TIF81	TIF83	TIF84	TIF86	TIF87	TIF94	TIF105	TIF106	TIF109	TIF111	TIF113	TIF115	TIF116	TIF117	TIF118	TIF120	TIF128	TIF131	TIF133	TIF152	TIF155	TIF156	TIF157	TIF158	TIF161	TIF199	TIF201	TIF202	TIF203	TIF223	TIF229	TIF231	TIF232	TIF234	TIF235	TIF258	TIF264	TIF289	TIF290	TIF293	TIF295	TIF302	TIF374	TIF383
hsamiR103000439	82780.3082323263	95552.1026501232	45450.2307964972	154366.481477793	32904.5620568547	24288.7394886096	15024.1942438653	135694.244097737	30764.9494160327	24661.9627095829	22994.4807594242	17854.4986065032	100372.184897577	18229.6595756619	41909.7995272988	35217.3808961291	32093.6443113284	86715.3634858185	61020.2301123939	55338.6565582049	15771.1473557791	37432.4018167331	67471.9389079305	11869.7341301136	52353.5591964114	35266.2364089155	39021.9972399913	31021.9122683646	68366.4076655727	63832.3437432498	67753.1311307464	0.680657058249737	9482.15985758308	49017.1845300187	35192.9785260482	13034.0697498406	53231.7730476022	34041.3350968578	35144.2244998903	20381.8869276421	20954.8997636494	34540.4677583909	51027.9477534171	3.13398874779736	8312.11558159058	4237.50689390145	15958.0859358124	8174.98291404022	33179.3959272609	14920.414553571	2898.31764034899	26597.4441894634	19605.896613572	2383.72154245557	3570.72174914381	5363.65229295028	9932.90501375374	26671.290288388	17246.3088387594	1.61440214900953	27746.1503954953	2139.41404234595	19879.5847311146	15468.0101953577	39293.4166951072	16327.3156661718	1870.23001602456	23493.9227834913	2454.13687570313	3000.52659120402	2556.5809641505	4084.65920553808	8294.84898181523	24171.1752328452	2556.5809641505	3750.84517956864	3290.29221071681	12211.8994886568	31586.0519400454	2415.32230095097	7585.34981654384	2717.37884794299	38351.6226838393	5499.17697138796	5697.05255612411	4454.3524489416	2102.66018963456	1978.23760163808	4187.86726137824	14213.7538502995	5213.36805489026	4147.42449090762	2.44867278480041	926.084482622554	2127.58344355361
hsamiR105002167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.3083936524373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0839689641075811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0131390064883393	0	0	0	0	0	0	0	0.0135740966429785	0	0	0	0	0.0453108385274641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68179283050743	0	0	0	0.143289023216047
hsamiR106a002169	1.59992025666551	0	44.2314306089146	0	82.481576351041	66.2569551258482	373.509208125485	0	29.6302727208744	17.8270984131093	134.830212602219	107.113759063474	0	0.88699630515215	36.1018283986084	16.1448261415149	0	0	0	0	99.1815591627739	0.42073974114269	0	2.92208875709135	0	0	0	0	0	0	0	18.8697054761795	10.8905129319958	0	0	2.75108363627949	0	0	1.95341705792445	4.97949694152868	7.43843954090529	0	0	33.8245772979642	5.59058788740426	464.649807522386	0.586417474615939	7.86256478836201	4.56938498739418	5.12303944531908	78.3032346324394	2.85600795937013	3.31268264533818	125.801036613792	47.2420609818507	29.0003820245547	5.29635564158159	0.411795508633787	4.12959414193297	14.4400116393989	0	41.8744982865603	5.65685424949238	1.80875875512218	0	2.59727720545977	41.6140846895513	0	52.6368043975977	39.6156893067983	76.9580319294833	52.8928203618695	2.21146130664054	0	42.6359944029447	28.760164051553	82.8827519266832	0.752101875694344	0	21.9629509000786	10.7704005542143	445.413044586829	18.8044212547163	172.565469662343	261.560341174861	54.4175462441085	57.2816045393902	182.404814611044	28.5615030871353	4.32290160815741	98.9069503549424	83.5750263736907	104.836697326058	36.0768131886535	77.0647923988106
hsamiR106b000442	0.461691155364698	0.522680050102582	4.85341424099477	0	3.21317598702813	8.84584522656215	20.0148652818123	0	2.05337909144	0.459138081150462	4.86351713273239	5.56352788683995	2.01670490978919	1.04102159768411	3.2265670368885	0.382094130191292	0	0	0	0	9.63309904985132	0.402204185470958	0	0.663422570298581	1.08598185632229	0.430773079856008	0	1.20580782769076	0	0.995159721820083	0	2.91197909799817	1.27279493527594	0	0.664342907048256	2.08060053304397	0	0	0.383952567425525	0.58035195719186	0	0	1.09505247079357	26.4647477901845	9.21510113879486	111.739851665122	2.48974847076434	21.6155853525702	2.31979930901087	9.8765008551483	33.1514484339206	2.40994462998957	2.62078680771673	35.506223106171	28.9000483248583	23.8679044270635	12.4493628248867	1.92785961548129	5.53659886420592	20.2521055035245	0	12.0503237330705	4.10391258134856	7.52139362007301	1.31221125459196	4.85341424099477	21.5856405494352	1.90000076574977	11.7941537383288	23.134916712732	27.3032351395861	18.0384065943267	6.25929425389209	3.20205924262521	41.4413759633416	12.7904932856396	27.7227794048028	1.29683955465101	1.37745004638314	19.0009546571746	5.16941132254997	28.6011251954172	0.740206649000024	32.5367895453426	58.7696743872591	21.63057332845	22.848063674961	61.2229221178799	10.8829668192476	5.045509635325	16.8654627726518	30.2738446952191	21.7207196780801	15.3588681766225	17.0535477770871
hsamiR107000443	0	0	0	0	0	0	0.152936005141483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.182757181050004	0	0	0	0	0	0	0	0	0	0	0	0.717474767303352	0.514056913328033	0.821310700752066	0	0.0764150173557543	0	0	1.32592576029866	0	0	0.476979775273779	0.0874135051711538	0.146706022285169	0	0	0	0.13030822010514	0	0.416965521912482	0.307786103336229	0	0	0	0.74432262758327	0	1.30224418956903	1.01818519976462	0.154748786354681	0.237994477124383	0	0	1.0747491728555	1.11806185096586	1.6077019814863	0	0	0.172898828626371	0	1.17772278959498	0	0.414947292794991	2.31819190380891	0.0471368773964556	0.456282744271726	0.112812590932804	0.168637816792462	0.173378871141423	1.41323364388273	1.61440214900953	0.642157904494713	0.382624192455667	0.222056698960601
hsamiR10a000387	0	0	0	0	0	0	1.55186170854971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48452357062905	0	0	0	0	0	0	0	8.11167583832023	0.145490816800267	0	0	0.266461684016986	0	0	0	0	0	0	0	1.69701580341179	0.136124626917013	9.76080408217779	0	0.0842020985541056	0	0.227667458397995	16.564238781462	0	0	1.93589405378747	0.329648403623092	0.642157904494713	0.445346450303341	0	0	80.1705240719442	0	2.31819190380891	0.833353207159218	0	0	0	1.64832416990648	0	3.82113174552975	8.79083374061504	2.04769380085689	61.265373324499	0.185308376225354	0	0.718968266423479	1.73868912018004	3.9394657715822	0	0	2.58829130896571	0.90125046261083	0.855002177891973	1.07400447162012	40.4200723790656	1.25875717350486	28.3838817648688	18.4685666802694	4.96915312713776	0.938221196500671	0	15.9778346576165	19.1596592739029	90.5096679918781	2.73587060780498	4.29006646727177
hsamiR10b002218	0	0	0	0	0	0	6.75052636904014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.428085277943	1.09202054574565	0	0	4.82657567888305	0	0	0	0	0	0	0	3.52836546078871	4.17275437411943	3.59751324859101	0	0.652477473844479	0	0.28322097132395	3.87178810757495	0	0	11.2277738083126	26.75988479725	0.949342120950519	0.537374586427751	0	0	11.0731977284118	0	4.55042091149002	0.111105335145821	0	0	0	2.44020102054445	0	23.263560277125	4.82323131076304	6.7974799931092	11.9091620413323	0.505926600513464	0	11.2277738083126	19.0933718885075	14.7946124498192	1.27279493527594	0	10.8377998198829	6.50703358505701	15.2527767246105	0	21.9934191291524	6.85425563814856	6.48901724461634	18.0884890739935	14.4100156775669	1.00138725571134	0	1.18591449941095	7.00313063755411	53.223814295994	17.460222032879	7.50576957200537
hsamiR122002245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsamiR125a3p002199	0	0	0	0	0	0	0	0	0	0	0	0.212568540016049	0	0.610050255136112	0	0	0	0	0	0	0	0.964598184584138	0	0.342695701244926	0	0	0	0.476318999021969	0	0	0	0.274523203446763	0.522680050102582	0	0	0.157126671815228	0	0	0	0.485990493990676	0	0.450000964896756	0	0.343409058357406	0.373712312158735	0.104458369865232	0.137452018664319	0.890692900606681	0.390393246303695	1.75078265938853	0.643494623650635	0.408101523075451	0.403041415746484	0.452189688780544	1.18509277094158	0.945402116750744	2.07340220203944	0.308854659281732	0.306508715013289	0.316000774613202	0.470087101254563	0.0780206593063507	0.377618146390706	0.480963727332387	0	0.224222039915504	0.0324868573492275	0	0.090120554466264	0.259354984141403	0.34222095327296	0.253314225039771	0.366783336041831	0	0.149373900607098	0.242826873885408	0.250173346865645	0.194791144915125	0	0.21183310873653	1.15348560506002	0.524131237758464	0.33471381424461	0.991716730738293	0.0167348566123665	0.139081265073104	0.412652704256329	0.571173123424273	0.0550543358829362	1.16877724856125	0.638606879597695	0.339386244970002	0.378404198242395	0.223601225445651	1.08447740884306
hsamiR125a5p002198	0	0	0	0	0	0	0.114149781251499	0	0	0	0	0	0	1.43993131851469	0	0	0	0	0	0	0.215685336135664	0	0	1.42998498636169	0	0.477972658796871	0	0	0	0	0	6.79276997157472	2.32462821503623	0	0.31057207044611	1.38319062901097	0	0	0	0.519069635271529	0	0.613017430026578	0	1.91189063518748	2.2657677705916	1.69114457475503	1.320422841015	2.94445372433636	6.39968102666202	4.25453069157274	24.658275467469	0.739693754624419	4.51898885828049	12.7816306631864	12.0252918245245	9.32432958507647	4.50960164858169	0.737134608645551	2.06336635860272	5.97939699453975	0.478635729097649	8.87040514882455	3.24675832390911	14.015973041074	1.46510087461134	11.1656861129773	1.35754497988001	0.248273123859259	5.94633193772406	13.7751870134225	8.90737294582949	13.7180165861467	4.9143479217826	0.545253866332629	9.44794129143624	3.91496660158974	8.26491510147306	4.98986228765618	0.302918165107561	8.66980773475824	6.85425563814856	9.25992173592098	0.136407984631867	13.5291565980403	6.02933963823352	4.37111095640381	16.0221960913813	8.76041976634859	0.480963727332387	7.16516536072679	14.8562696369077	25.351513949599	29.6713774859348	10.2460788906382	10.6663894167296
hsamiR125b000449	0	9.03797771656099	0.584388624280623	0.954621014139717	0.604997044609646	10.2959139784102	55.1007480536898	0	1.58337173174254	1.3966785324674	6.54321646846225	11.298035235078	0	13.765642089783	2.36690204350514	0	6.37753981232429	1.13445548493595	0	0.811127155577043	26.5750407709086	20.7063304717256	2.88785839104499	34.2255068123278	2.13909417577049	12.7197640151836	6.85425563814856	9.78790432905493	3.44379675335562	2.97316596886203	1.52308873970326	149.811026108748	93.0542411084999	0	6.72251001786625	29.4868539583585	0	5.83203751526632	12.0336300111095	16.4840632579212	6.43526696753533	6.40855902071698	0.955282936382437	85.3311153338367	80.6722170613111	46.0778021924699	26.0100992634982	53.8173705762377	6.09235495881305	23.5883074766576	17.8024019293573	22.8956243203666	87.9127189394958	55.1771868811261	28.2660816474069	33.4747180733609	43.0517506726984	6.94993748120499	27.3600696925431	55.0625683591321	5.59834346238078	55.9862249539726	37.4527565271869	19.548689626776	4.63638380761782	19.890394702463	32.6723880226302	0.214195488692142	54.7580816436866	42.3708451326527	32.9909862014332	44.2621001283509	46.8182790625385	7.67943408831126	39.0432163287111	181.773741893559	68.5459726842531	151.37676803125	8.71801689770663	44.0784014842604	96.402589864564	50.9496383218419	3.56277160242672	33.8715006360042	65.5262016274203	69.9377753024609	60.004550173255	50.8085715796257	11.1424918453523	39.7256797288356	18.4941873048768	60.2964015299077	119.097556185986	62.7263625818797	26.9273434331322
hsamiR126002228	0.686342215627455	2.67771051395688	2.45547136783012	0	2.14206164638291	11.7045697656346	42.576929314582	0	1.54649267491063	1.05848439487513	5.6883096423491	4.57889664239474	0	0.72396908618978	2.57933650131177	1.06806540804785	1.08748839085488	0	0	0.327598350964591	60.5476893904382	2.05480287875793	0.750019494642909	1.06068774136822	0.652477473844479	0.272438028053332	0.357248534935273	1	0	0	0	84.2730830117915	3.02094517112565	0	0.478967609111348	41.4126609434513	0	0.346277367027731	1.69819249289368	8.77257270870315	3.7476857874897	0	0.284401306968126	18.1010314055344	0.971307495541633	36.352936473174	0.432868282759829	1.36414783487935	0	0.800514810656303	11.7533490662265	2.90794503464062	7.18008040533809	26.1366077155207	7.66879550794381	14.074385214759	1.4329616503731	1.11806185096586	1.9615580079771	10.6000561363617	0.740206649000024	18.4429815487818	0.416387885440274	1.62563120396864	0.302918165107561	2.31017156910717	54.7201393850863	1.16554119813456	28.0708335594503	9.75404075261042	56.3365768680416	27.9349629162804	2.25323845699456	0.550189304683069	9.06307108236639	16.5298302029461	140.069593761375	1.15508578455358	0	19.7119691751321	7.52139362007301	7.8082540862098	3.38228914951007	23.9010153137975	19.4002051049878	50.8790560607343	43.7132882161407	95.6040612551899	5.73582099206331	1.6759742693359	3.89601707417296	2.98762691422468	10.9207497430813	29.3237966296112	9.27276761523565
hsamiR127000452	0	0	0	0	0.890075733252496	1.04102159768411	1.90000076574977	0	0	0	0.345318612035964	1.24314966890394	0	12.6494258656631	0	4.01667017295589	0	4.84333233580221	0.762072415169885	1.31130201421565	8.36867951834023	17.8270984131093	0	8.02777398807602	3.9613714877321	8.13419738633565	2.4725505218419	6.49351664781823	2.85996997272338	5.61777950295199	0.730522189272838	14.015973041074	16.3475213234288	0	0.959264119325264	3.01676015337316	1.35378627905246	3.19098095923613	5.2890184205703	32.267278556627	1.15268634679886	2.25949442914025	0.525950889601936	12.5620498987772	12.1425540237924	7.42813481845383	4.31392172677781	8.60992099827038	6.58416276222966	3.87447275690651	1.65061081702531	5.5404378724437	26.0642420182469	5.95458102066616	4.887172406694	4.53467765111369	3.24001389452818	7.11567194830318	12.9510754647585	9.95899388305736	3.27614679143931	9.32432958507647	18.6615899166155	18.1135824337708	52.929495580369	28.8200313551337	3.89331749663295	0.850274160064196	5.22343914835567	5.74377804249374	5.89707686916441	11.0196003710651	17.4844438256152	61.138107928476	5.88890744867271	19.2661980997026	4.35296976668321	28.0125225502164	28.7203216213524	5.65685424949238	19.9179877661147	5.09824250927705	0.462973011263662	4.91094273566024	4.49711569511447	4.33490386737912	7.66879550794381	8.95690310923391	1.8289301789998	6.89236927769614	3.14486916856133	8.74828365987706	8.20213790310875	12.6056621767895	5.23431228582004
hsamiR1275p002229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.346277367027731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0935576866745432	0.125520942904872	0	0	0	0	0	0	0	0.236186760249302	0	0.865136690584988	0	0	0.161208531331986	0	0	0.0859117934732518	0	0	0	0	0.0190905172136484	0
